OG_name,CAI_mean,CAI_std
OG_2066,0.392,0.022
OG_2067,0.419,0.019
OG_2068,0.39,0.018
OG_2069,0.375,0.012
OG_2070,0.296,0.027
OG_2071,0.278,0.018
OG_2072,0.435,0.017
OG_2073,0.449,0.014
OG_2074,0.342,0.021
OG_2075,0.393,0.018
OG_2076,0.572,0.012
OG_2077,0.436,0.008
OG_2078,0.383,0.017
OG_2079,0.254,0.017
OG_2080,0.445,0.009
OG_2081,0.417,0.016
OG_2082,0.361,0.017
OG_2083,0.357,0.017
OG_2084,0.326,0.026
OG_2085,0.434,0.013
OG_2086,0.81,0.017
OG_2087,0.347,0.015
OG_2088,0.449,0.016
OG_2089,0.328,0.014
OG_2090,0.328,0.022
OG_2091,0.35,0.021
OG_2092,0.365,0.015
OG_2093,0.327,0.019
OG_2094,0.373,0.019
OG_2095,0.338,0.014
OG_2096,0.322,0.022
OG_2097,0.299,0.015
OG_2098,0.359,0.018
OG_2099,0.294,0.02
OG_2100,0.34,0.022
OG_2101,0.57,0.013
OG_2102,0.385,0.017
OG_2103,0.332,0.034
OG_2104,0.57,0.011
OG_2105,0.575,0.022
OG_2106,0.423,0.025
OG_2107,0.428,0.011
OG_2108,0.428,0.019
OG_2109,0.431,0.015
OG_2110,0.432,0.014
OG_2111,0.325,0.019
OG_2112,0.453,0.022
OG_2113,0.337,0.023
OG_2114,0.358,0.026
OG_2115,0.322,0.016
OG_2116,0.334,0.016
OG_2117,0.429,0.012
OG_2118,0.275,0.026
OG_2119,0.371,0.029
OG_2120,0.392,0.012
OG_2121,0.324,0.027
OG_2122,0.353,0.021
OG_2123,0.328,0.014
OG_2124,0.357,0.012
OG_2125,0.382,0.02
OG_2126,0.363,0.013
OG_2127,0.309,0.017
OG_2128,0.318,0.01
OG_2129,0.231,0.02
OG_2130,0.294,0.015
OG_2131,0.351,0.015
OG_2132,0.365,0.015
OG_2133,0.633,0.018
OG_2134,0.324,0.019
OG_2135,0.37,0.02
OG_2136,0.322,0.02
OG_2137,0.389,0.018
OG_2138,0.354,0.016
OG_2139,0.361,0.014
OG_2140,0.312,0.003
OG_2141,0.274,0.01
OG_2142,0.236,0.035
OG_2143,0.453,0.015
OG_2144,0.47,0.012
OG_2145,0.503,0.014
OG_2146,0.367,0.009
OG_2147,0.435,0.015
OG_2148,0.532,0.017
OG_2149,0.479,0.012
OG_2150,0.555,0.008
OG_2151,0.512,0.014
OG_2152,0.503,0.012
OG_2153,0.541,0.011
OG_2154,0.499,0.011
OG_2155,0.444,0.015
OG_2156,0.209,0.019
OG_2157,0.339,0.018
OG_2158,0.469,0.013
OG_2159,0.394,0.014
OG_2160,0.323,0.018
OG_2161,0.337,0.017
OG_2162,0.426,0.013
OG_2163,0.326,0.013
OG_2164,0.684,0.008
OG_2165,0.702,0.007
OG_2166,0.369,0.011
OG_2167,0.398,0.012
OG_2168,0.351,0.01
OG_2169,0.33,0.027
OG_2170,0.309,0.026
OG_2171,0.431,0.014
OG_2172,0.322,0.016
OG_2173,0.289,0.016
OG_2174,0.354,0.017
OG_2175,0.38,0.009
OG_2176,0.344,0.02
OG_2177,0.458,0.016
OG_2178,0.416,0.013
OG_2179,0.352,0.012
OG_2180,0.501,0.011
OG_2181,0.329,0.018
OG_2182,0.367,0.011
OG_2183,0.391,0.016
OG_2184,0.492,0.011
OG_2185,0.361,0.02
OG_2186,0.362,0.027
OG_2187,0.504,0.015
OG_2188,0.365,0.019
OG_2189,0.289,0.017
OG_2190,0.307,0.02
OG_2191,0.638,0.022
OG_2192,0.329,0.017
OG_2193,0.429,0.009
OG_2194,0.395,0.021
OG_2195,0.312,0.014
OG_2196,0.366,0.014
OG_2197,0.453,0.012
OG_2198,0.507,0.027
OG_2199,0.35,0.029
OG_2200,0.271,0.015
OG_2201,0.293,0.057
OG_2202,0.343,0.031
OG_2203,0.318,0.044
OG_2204,0.418,0.045
OG_2205,0.396,0.021
OG_2206,0.48,0.063
OG_2207,0.392,0.013
OG_2208,0.359,0.017
OG_2209,0.37,0.016
OG_2210,0.684,0.012
OG_2211,0.476,0.034
OG_2212,0.421,0.022
OG_2213,0.368,0.023
OG_2214,0.304,0.02
OG_2215,0.272,0.008
OG_2216,0.345,0.004
OG_2217,0.395,0.019
OG_2218,0.372,0.01
OG_2219,0.322,0.037
OG_2220,0.217,0.011
OG_2221,0.321,0.025
OG_2222,0.3,0.002
OG_2223,0.165,0.019
OG_2224,0.287,0.0
OG_2225,0.343,0.056
OG_2226,0.302,0.007
OG_2227,0.404,0.008
OG_2228,0.299,0.006
OG_2229,0.288,0.013
OG_2230,0.387,0.065
OG_2231,0.321,0.009
OG_2232,0.32,0.009
OG_2233,0.308,0.017
OG_2234,0.264,0.004
OG_2235,0.29,0.001
OG_2236,0.382,0.013
OG_2237,0.202,0.015
OG_2238,0.298,0.014
OG_2239,0.332,0.011
OG_2240,0.284,0.016
OG_2241,0.251,0.017
OG_2242,0.33,0.014
OG_2243,0.353,0.016
OG_2244,0.402,0.018
OG_2245,0.446,0.009
OG_2246,0.248,0.009
OG_2247,0.263,0.031
OG_2248,0.373,0.008
OG_2249,0.443,0.021
OG_2250,0.369,0.014
OG_2251,0.428,0.018
OG_2252,0.326,0.015
OG_2253,0.421,0.02
OG_2254,0.333,0.012
OG_2255,0.353,0.014
OG_2256,0.449,0.012
OG_2257,0.573,0.02
OG_2258,0.381,0.015
OG_2259,0.252,0.018
OG_2260,0.428,0.027
OG_2261,0.329,0.016
OG_2262,0.55,0.008
OG_2263,0.301,0.019
OG_2264,0.306,0.017
OG_2265,0.354,0.023
OG_2266,0.616,0.013
OG_2267,0.246,0.001
OG_2268,0.36,0.001
OG_2269,0.368,0.002
OG_2270,0.419,0.001
OG_2271,0.311,0.018
OG_2272,0.374,0.017
OG_2273,0.329,0.013
OG_2274,0.45,0.021
OG_2275,0.453,0.017
OG_2276,0.342,0.018
OG_2277,0.485,0.014
OG_2278,0.679,0.007
OG_2279,0.565,0.009
OG_2280,0.647,0.01
OG_2281,0.33,0.013
OG_2282,0.318,0.019
OG_2283,0.379,0.012
OG_2284,0.445,0.018
OG_2285,0.414,0.016
OG_2286,0.365,0.012
OG_2287,0.53,0.015
OG_2288,0.394,0.015
OG_2289,0.404,0.011
OG_2290,0.366,0.014
OG_2291,0.543,0.011
OG_2292,0.388,0.018
OG_2293,0.283,0.023
OG_2294,0.352,0.015
OG_2295,0.37,0.019
OG_2296,0.411,0.016
OG_2297,0.318,0.015
OG_2298,0.337,0.013
OG_2299,0.428,0.016
OG_2300,0.505,0.021
OG_2301,0.473,0.013
OG_2302,0.376,0.021
OG_2303,0.443,0.019
OG_2304,0.369,0.022
OG_2305,0.408,0.024
OG_2306,0.446,0.019
OG_2307,0.356,0.014
OG_2308,0.578,0.029
OG_2309,0.338,0.009
OG_2310,0.399,0.013
OG_2311,0.507,0.006
OG_2312,0.286,0.023
OG_2313,0.325,0.026
OG_2314,0.508,0.015
OG_2315,0.396,0.021
OG_2316,0.415,0.015
OG_2317,0.305,0.008
OG_2318,0.436,0.013
OG_2319,0.416,0.012
OG_2320,0.342,0.016
OG_2321,0.386,0.017
OG_2322,0.419,0.014
OG_2323,0.36,0.017
OG_2324,0.435,0.007
OG_2325,0.377,0.019
OG_2326,0.298,0.018
OG_2327,0.396,0.021
OG_2328,0.564,0.009
OG_2329,0.326,0.011
OG_2330,0.525,0.013
OG_2331,0.414,0.01
OG_2332,0.321,0.018
OG_2333,0.498,0.011
OG_2334,0.345,0.013
OG_2335,0.369,0.017
OG_2336,0.39,0.014
OG_2337,0.33,0.014
OG_2338,0.399,0.013
OG_2339,0.576,0.014
OG_2340,0.487,0.009
OG_2341,0.413,0.01
OG_2342,0.408,0.015
OG_2343,0.36,0.019
OG_2344,0.312,0.024
OG_2345,0.33,0.021
OG_2346,0.344,0.036
OG_2347,0.389,0.013
OG_2348,0.42,0.023
OG_2349,0.347,0.001
OG_2350,0.608,0.019
OG_2351,0.663,0.006
OG_2352,0.353,0.024
OG_2353,0.306,0.013
OG_2354,0.42,0.02
OG_2355,0.376,0.019
OG_2356,0.427,0.012
OG_2357,0.479,0.012
OG_2358,0.463,0.009
OG_2359,0.455,0.014
OG_2360,0.488,0.007
OG_2361,0.476,0.02
OG_2362,0.405,0.013
OG_2363,0.499,0.014
OG_2364,0.658,0.006
OG_2365,0.314,0.015
OG_2366,0.391,0.016
OG_2367,0.358,0.014
OG_2368,0.377,0.012
OG_2369,0.47,0.015
OG_2370,0.4,0.029
OG_2371,0.538,0.008
OG_2372,0.486,0.019
OG_2373,0.418,0.021
OG_2374,0.465,0.021
OG_2375,0.6,0.009
OG_2376,0.621,0.011
OG_2377,0.484,0.014
OG_2378,0.422,0.01
OG_2379,0.669,0.015
OG_2380,0.363,0.013
OG_2381,0.302,0.022
OG_2382,0.321,0.013
OG_2383,0.29,0.024
OG_2384,0.35,0.016
OG_2385,0.424,0.012
OG_2386,0.324,0.011
OG_2387,0.35,0.016
OG_2388,0.386,0.021
OG_2389,0.406,0.019
OG_2390,0.353,0.015
OG_2391,0.704,0.013
OG_2392,0.498,0.013
OG_2393,0.489,0.023
OG_2394,0.387,0.019
OG_2395,0.36,0.022
OG_2396,0.321,0.012
OG_2397,0.511,0.021
OG_2398,0.385,0.014
OG_2399,0.34,0.023
OG_2400,0.34,0.012
OG_2401,0.345,0.016
OG_2402,0.44,0.012
OG_2403,0.333,0.028
OG_2404,0.489,0.017
OG_2405,0.353,0.02
OG_2406,0.511,0.013
OG_2407,0.389,0.011
OG_2408,0.431,0.016
OG_2409,0.545,0.015
OG_2410,0.297,0.019
OG_2411,0.332,0.013
OG_2412,0.385,0.019
OG_2413,0.303,0.02
OG_2414,0.338,0.003
OG_2415,0.362,0.016
OG_2416,0.473,0.01
OG_2417,0.28,0.021
OG_2418,0.291,0.012
OG_2419,0.74,0.011
OG_2420,0.351,0.023
OG_2421,0.397,0.022
OG_2422,0.315,0.02
OG_2423,0.328,0.019
OG_2424,0.411,0.019
OG_2425,0.303,0.045
OG_2426,0.288,0.019
OG_2427,0.26,0.013
OG_2428,0.316,0.0
OG_2429,0.259,0.017
OG_2430,0.404,0.022
OG_2431,0.475,0.015
OG_2432,0.367,0.014
OG_2433,0.45,0.013
OG_2434,0.438,0.017
OG_2435,0.433,0.011
OG_2436,0.36,0.01
OG_2437,0.377,0.021
OG_2438,0.424,0.014
OG_2439,0.277,0.013
OG_2440,0.281,0.018
OG_2441,0.347,0.024
OG_2442,0.269,0.024
OG_2443,0.688,0.004
OG_2444,0.433,0.02
OG_2445,0.702,0.005
OG_2446,0.49,0.013
OG_2447,0.326,0.021
OG_2448,0.369,0.023
OG_2449,0.556,0.019
OG_2450,0.375,0.017
OG_2451,0.421,0.017
OG_2452,0.413,0.012
OG_2453,0.337,0.036
OG_2454,0.31,0.022
OG_2455,0.435,0.02
OG_2456,0.284,0.029
OG_2457,0.38,0.027
OG_2458,0.293,0.001
OG_2459,0.374,0.025
OG_2460,0.345,0.021
OG_2461,0.361,0.017
OG_2462,0.32,0.02
OG_2463,0.334,0.022
OG_2464,0.351,0.009
OG_2465,0.328,0.005
OG_2466,0.328,0.034
OG_2467,0.402,0.021
OG_2468,0.426,0.018
OG_2469,0.29,0.017
OG_2470,0.41,0.024
OG_2471,0.279,0.026
OG_2472,0.384,0.02
OG_2473,0.304,0.013
OG_2474,0.525,0.008
OG_2475,0.358,0.011
OG_2476,0.33,0.025
OG_2477,0.307,0.036
OG_2478,0.382,0.025
OG_2479,0.332,0.032
OG_2480,0.37,0.045
OG_2481,0.268,0.025
OG_2482,0.31,0.02
OG_2483,0.375,0.017
OG_2484,0.338,0.019
OG_2485,0.331,0.02
OG_2486,0.422,0.004
OG_2487,0.326,0.01
OG_2488,0.363,0.062
OG_2489,0.304,0.018
OG_2490,0.41,0.028
OG_2491,0.329,0.014
OG_2492,0.292,0.016
OG_2493,0.495,0.013
OG_2494,0.2,0.007
OG_2495,0.422,0.003
OG_2496,0.264,0.005
OG_2497,0.47,0.008
OG_2498,0.327,0.017
OG_2499,0.466,0.006
OG_2500,0.43,0.008
OG_2501,0.31,0.013
OG_2502,0.308,0.014
OG_2503,0.405,0.017
OG_2504,0.379,0.011
OG_2505,0.273,0.021
OG_2506,0.278,0.02
OG_2507,0.533,0.016
OG_2508,0.374,0.018
OG_2509,0.323,0.02
OG_2510,0.347,0.029
OG_2511,0.28,0.021
OG_2512,0.372,0.018
OG_2513,0.438,0.015
OG_2514,0.324,0.016
OG_2515,0.394,0.017
OG_2516,0.36,0.02
OG_2517,0.298,0.015
OG_2518,0.395,0.018
OG_2519,0.481,0.011
OG_2520,0.357,0.018
OG_2521,0.338,0.013
OG_2522,0.336,0.02
OG_2523,0.385,0.01
OG_2524,0.46,0.012
OG_2525,0.346,0.015
OG_2526,0.37,0.005
OG_2527,0.336,0.006
OG_2528,0.476,0.012
OG_2529,0.442,0.014
OG_2530,0.226,0.018
OG_2531,0.343,0.01
OG_2532,0.471,0.016
OG_2533,0.552,0.013
OG_2534,0.408,0.023
OG_2535,0.632,0.013
OG_2536,0.403,0.014
OG_2537,0.419,0.015
OG_2538,0.397,0.02
OG_2539,0.419,0.009
OG_2540,0.406,0.017
OG_2541,0.404,0.01
OG_2542,0.279,0.022
OG_2543,0.37,0.016
OG_2544,0.436,0.016
OG_2545,0.319,0.014
OG_2546,0.453,0.016
OG_2547,0.34,0.023
OG_2548,0.382,0.017
OG_2549,0.533,0.017
OG_2550,0.325,0.018
OG_2551,0.381,0.02
OG_2552,0.446,0.018
OG_2553,0.342,0.006
OG_2554,0.435,0.021
OG_2555,0.39,0.008
OG_2556,0.458,0.02
OG_2557,0.493,0.01
OG_2558,0.566,0.016
OG_2559,0.467,0.011
OG_2560,0.442,0.024
OG_2561,0.428,0.011
OG_2562,0.412,0.018
OG_2563,0.349,0.019
OG_2564,0.51,0.013
OG_2565,0.421,0.022
OG_2566,0.432,0.021
OG_2567,0.44,0.018
OG_2568,0.388,0.02
OG_2569,0.422,0.012
OG_2570,0.47,0.013
OG_2571,0.458,0.012
OG_2572,0.288,0.01
OG_2573,0.311,0.007
OG_2574,0.368,0.005
OG_2575,0.379,0.012
OG_2576,0.314,0.014
OG_2577,0.314,0.015
OG_2578,0.293,0.015
OG_2579,0.295,0.001
OG_2580,0.364,0.003
OG_2581,0.436,0.019
OG_2582,0.389,0.016
OG_2583,0.304,0.017
OG_2584,0.357,0.015
OG_2585,0.4,0.015
OG_2586,0.362,0.015
OG_2587,0.336,0.017
OG_2588,0.318,0.028
OG_2589,0.337,0.022
OG_2590,0.333,0.013
OG_2591,0.451,0.008
OG_2592,0.503,0.01
OG_2593,0.291,0.017
OG_2594,0.286,0.019
OG_2595,0.425,0.013
OG_2596,0.485,0.015
OG_2597,0.447,0.02
OG_2598,0.402,0.026
OG_2599,0.333,0.025
OG_2600,0.388,0.036
OG_2601,0.362,0.012
OG_2602,0.333,0.02
OG_2603,0.31,0.022
OG_2604,0.294,0.021
OG_2605,0.522,0.019
OG_2606,0.409,0.014
OG_2607,0.345,0.023
OG_2608,0.37,0.015
OG_2609,0.363,0.016
OG_2610,0.277,0.013
OG_2611,0.302,0.037
OG_2612,0.272,0.023
OG_2613,0.292,0.015
OG_2614,0.843,0.012
OG_2615,0.541,0.012
OG_2616,0.443,0.013
OG_2617,0.306,0.012
OG_2618,0.335,0.004
OG_2619,0.434,0.012
OG_2620,0.318,0.021
OG_2621,0.365,0.015
OG_2622,0.475,0.015
OG_2623,0.404,0.012
OG_2624,0.405,0.015
OG_2625,0.374,0.013
OG_2626,0.359,0.018
OG_2627,0.394,0.029
OG_2628,0.317,0.018
OG_2629,0.417,0.012
OG_2630,0.428,0.014
OG_2631,0.655,0.005
OG_2632,0.535,0.019
OG_2633,0.319,0.018
OG_2634,0.419,0.018
OG_2635,0.348,0.018
OG_2636,0.325,0.022
OG_2637,0.497,0.011
OG_2638,0.324,0.023
OG_2639,0.288,0.022
OG_2640,0.346,0.014
OG_2641,0.431,0.017
OG_2642,0.402,0.013
OG_2643,0.292,0.018
OG_2644,0.524,0.008
OG_2645,0.358,0.022
OG_2646,0.331,0.018
OG_2647,0.405,0.018
OG_2648,0.462,0.012
OG_2649,0.348,0.004
OG_2650,0.422,0.006
OG_2651,0.396,0.013
OG_2652,0.374,0.001
OG_2653,0.311,0.007
OG_2654,0.512,0.015
OG_2655,0.396,0.004
OG_2656,0.382,0.011
OG_2657,0.379,0.002
OG_2658,0.372,0.009
OG_2659,0.322,0.001
OG_2660,0.289,0.009
OG_2661,0.28,0.002
OG_2662,0.245,0.012
OG_2663,0.303,0.004
OG_2664,0.249,0.012
OG_2665,0.288,0.002
OG_2666,0.252,0.014
OG_2667,0.393,0.017
OG_2668,0.381,0.011
OG_2669,0.324,0.023
OG_2670,0.387,0.017
OG_2671,0.392,0.016
OG_2672,0.372,0.019
OG_2673,0.235,0.024
OG_2674,0.283,0.016
OG_2675,0.377,0.015
OG_2676,0.241,0.017
OG_2677,0.504,0.011
OG_2678,0.421,0.023
OG_2679,0.341,0.017
OG_2680,0.317,0.021
OG_2681,0.301,0.016
OG_2682,0.309,0.02
OG_2683,0.379,0.014
OG_2684,0.381,0.014
OG_2685,0.395,0.018
OG_2686,0.348,0.019
OG_2687,0.388,0.016
OG_2688,0.391,0.016
OG_2689,0.387,0.011
OG_2690,0.289,0.02
OG_2691,0.329,0.013
OG_2692,0.379,0.016
OG_2693,0.391,0.003
OG_2694,0.419,0.017
OG_2695,0.337,0.017
OG_2696,0.289,0.016
OG_2697,0.314,0.018
OG_2698,0.368,0.02
OG_2699,0.371,0.025
OG_2700,0.321,0.015
OG_2701,0.315,0.015
OG_2702,0.553,0.013
OG_2703,0.5,0.013
OG_2704,0.606,0.024
OG_2705,0.364,0.021
OG_2706,0.451,0.023
OG_2707,0.321,0.02
OG_2708,0.283,0.018
OG_2709,0.256,0.026
OG_2710,0.443,0.014
OG_2711,0.399,0.018
OG_2712,0.389,0.03
OG_2713,0.469,0.016
OG_2714,0.308,0.016
OG_2715,0.383,0.021
OG_2716,0.38,0.016
OG_2717,0.311,0.02
OG_2718,0.368,0.014
OG_2719,0.285,0.016
OG_2720,0.268,0.013
OG_2721,0.327,0.023
OG_2722,0.642,0.011
OG_2723,0.553,0.012
OG_2724,0.361,0.016
OG_2725,0.459,0.006
OG_2726,0.322,0.016
OG_2727,0.449,0.012
OG_2728,0.247,0.015
OG_2729,0.439,0.021
OG_2730,0.438,0.023
OG_2731,0.316,0.016
OG_2732,0.461,0.011
OG_2733,0.518,0.022
OG_2734,0.542,0.007
OG_2735,0.564,0.03
OG_2736,0.467,0.016
OG_2737,0.377,0.012
OG_2738,0.37,0.021
OG_2739,0.481,0.009
OG_2740,0.462,0.02
OG_2741,0.346,0.015
OG_2742,0.282,0.014
OG_2743,0.479,0.015
OG_2744,0.477,0.008
OG_2745,0.161,0.004
OG_2746,0.356,0.02
OG_2747,0.406,0.035
OG_2748,0.31,0.029
OG_2749,0.403,0.015
OG_2750,0.327,0.014
OG_2751,0.406,0.015
OG_2752,0.802,0.003
OG_2753,0.75,0.005
OG_2754,0.355,0.015
OG_2755,0.329,0.012
OG_2756,0.313,0.019
OG_2757,0.242,0.029
OG_2758,0.311,0.016
OG_2759,0.336,0.03
OG_2760,0.332,0.016
OG_2761,0.318,0.015
OG_2762,0.371,0.018
OG_2763,0.372,0.015
OG_2764,0.278,0.012
OG_2765,0.39,0.023
OG_2766,0.712,0.012
OG_2767,0.37,0.014
OG_2768,0.55,0.018
OG_2769,0.343,0.015
OG_2770,0.508,0.013
OG_2771,0.305,0.016
OG_2772,0.658,0.012
OG_2773,0.47,0.017
OG_2774,0.419,0.016
OG_2775,0.474,0.015
OG_2776,0.39,0.013
OG_2777,0.495,0.011
OG_2778,0.388,0.015
OG_2779,0.427,0.014
OG_2780,0.259,0.016
OG_2781,0.407,0.019
OG_2782,0.373,0.015
OG_2783,0.374,0.017
OG_2784,0.533,0.019
OG_2785,0.411,0.021
OG_2786,0.366,0.016
OG_2787,0.559,0.013
OG_2788,0.461,0.018
OG_2789,0.573,0.015
OG_2790,0.447,0.016
OG_2791,0.319,0.019
OG_2792,0.482,0.007
OG_2793,0.385,0.018
OG_2794,0.501,0.012
OG_2795,0.367,0.014
OG_2796,0.314,0.01
OG_2797,0.32,0.032
OG_2798,0.29,0.019
OG_2799,0.205,0.02
OG_2800,0.246,0.028
OG_2801,0.271,0.021
OG_2802,0.232,0.024
OG_2803,0.315,0.026
OG_2804,0.292,0.018
OG_2805,0.232,0.025
OG_2806,0.406,0.01
OG_2807,0.209,0.014
OG_2808,0.29,0.025
OG_2809,0.328,0.01
OG_2810,0.339,0.026
OG_2811,0.261,0.013
OG_2812,0.254,0.005
OG_2813,0.29,0.015
OG_2814,0.297,0.004
OG_2815,0.431,0.006
OG_2816,0.276,0.008
OG_2817,0.359,0.005
OG_2818,0.296,0.01
OG_2819,0.244,0.005
OG_2820,0.386,0.001
OG_2821,0.214,0.034
OG_2822,0.336,0.034
OG_2823,0.432,0.017
OG_2824,0.315,0.023
OG_2825,0.351,0.022
OG_2826,0.372,0.021
OG_2827,0.331,0.026
OG_2828,0.367,0.02
OG_2829,0.426,0.016
OG_2830,0.419,0.013
OG_2831,0.424,0.023
OG_2832,0.317,0.024
OG_2833,0.294,0.022
OG_2834,0.236,0.018
OG_2835,0.254,0.017
OG_2836,0.266,0.018
OG_2837,0.354,0.02
OG_2838,0.348,0.016
OG_2839,0.317,0.03
OG_2840,0.306,0.026
OG_2841,0.348,0.028
OG_2842,0.39,0.011
OG_2843,0.334,0.01
OG_2844,0.388,0.01
OG_2845,0.422,0.01
OG_2846,0.369,0.027
OG_2847,0.233,0.023
OG_2848,0.26,0.027
OG_2849,0.466,0.014
OG_2850,0.347,0.018
OG_2851,0.452,0.015
OG_2852,0.448,0.011
OG_2853,0.369,0.021
OG_2854,0.32,0.022
OG_2855,0.381,0.019
OG_2856,0.312,0.027
OG_2857,0.352,0.017
OG_2858,0.368,0.002
OG_2859,0.329,0.007
OG_2860,0.296,0.013
OG_2861,0.367,0.019
OG_2862,0.295,0.016
OG_2863,0.301,0.024
OG_2864,0.41,0.021
OG_2865,0.33,0.027
OG_2866,0.296,0.015
OG_2867,0.325,0.028
OG_2868,0.3,0.023
OG_2869,0.312,0.018
OG_2870,0.35,0.023
OG_2871,0.481,0.019
OG_2872,0.421,0.013
OG_2873,0.464,0.009
OG_2874,0.342,0.014
OG_2875,0.354,0.024
OG_2876,0.343,0.014
OG_2877,0.585,0.01
OG_2878,0.45,0.012
OG_2879,0.498,0.014
OG_2880,0.508,0.015
OG_2881,0.307,0.015
OG_2882,0.319,0.021
OG_2883,0.34,0.013
OG_2884,0.357,0.016
OG_2885,0.418,0.013
OG_2886,0.432,0.018
OG_2887,0.444,0.014
OG_2888,0.36,0.018
OG_2889,0.339,0.016
OG_2890,0.333,0.011
OG_2891,0.535,0.013
OG_2892,0.393,0.019
OG_2893,0.334,0.019
OG_2894,0.323,0.01
OG_2895,0.488,0.01
OG_2896,0.343,0.003
OG_2897,0.295,0.002
OG_2898,0.362,0.003
OG_2899,0.356,0.012
OG_2900,0.321,0.0
OG_2901,0.293,0.005
OG_2902,0.28,0.02
OG_2903,0.354,0.02
OG_2904,0.383,0.024
OG_2905,0.484,0.014
OG_2906,0.356,0.024
OG_2907,0.376,0.027
OG_2908,0.484,0.025
OG_2909,0.353,0.024
OG_2910,0.293,0.024
OG_2911,0.141,0.0
OG_2912,0.204,0.0
OG_2913,0.506,0.014
OG_2914,0.544,0.017
OG_2915,0.27,0.001
OG_2916,0.29,0.001
OG_2917,0.23,0.0
OG_2918,0.22,0.001
OG_2919,0.27,0.004
OG_2920,0.34,0.001
OG_2921,0.485,0.012
OG_2922,0.384,0.014
OG_2923,0.407,0.013
OG_2924,0.305,0.019
OG_2925,0.308,0.019
OG_2926,0.45,0.01
OG_2927,0.512,0.01
OG_2928,0.462,0.022
OG_2929,0.454,0.014
OG_2930,0.472,0.014
OG_2931,0.341,0.029
OG_2932,0.307,0.015
OG_2933,0.26,0.019
OG_2934,0.317,0.031
OG_2935,0.477,0.03
OG_2936,0.34,0.016
OG_2937,0.292,0.008
OG_2938,0.292,0.026
OG_2939,0.512,0.015
OG_2940,0.382,0.036
OG_2941,0.322,0.025
OG_2942,0.247,0.023
OG_2943,0.407,0.006
OG_2944,0.448,0.011
OG_2945,0.373,0.02
OG_2946,0.429,0.011
OG_2947,0.422,0.01
OG_2948,0.384,0.016
OG_2949,0.362,0.01
OG_2950,0.405,0.011
OG_2951,0.295,0.021
OG_2952,0.31,0.021
OG_2953,0.359,0.029
OG_2954,0.484,0.023
OG_2955,0.33,0.021
OG_2956,0.416,0.014
OG_2957,0.769,0.004
OG_2958,0.325,0.017
OG_2959,0.635,0.012
OG_2960,0.337,0.009
OG_2961,0.408,0.02
OG_2962,0.481,0.016
OG_2963,0.366,0.013
OG_2964,0.383,0.016
OG_2965,0.426,0.012
OG_2966,0.407,0.004
OG_2967,0.472,0.015
OG_2968,0.413,0.019
OG_2969,0.403,0.019
OG_2970,0.425,0.01
OG_2971,0.438,0.021
OG_2972,0.366,0.023
OG_2973,0.439,0.015
OG_2974,0.377,0.019
OG_2975,0.319,0.029
OG_2976,0.411,0.017
OG_2977,0.388,0.014
OG_2978,0.465,0.02
OG_2979,0.309,0.023
OG_2980,0.498,0.017
OG_2981,0.64,0.013
OG_2982,0.564,0.02
OG_2983,0.49,0.018
OG_2984,0.302,0.013
OG_2985,0.301,0.017
OG_2986,0.443,0.014
OG_2987,0.44,0.007
OG_2988,0.352,0.025
OG_2989,0.356,0.011
OG_2990,0.465,0.019
OG_2991,0.426,0.023
OG_2992,0.401,0.031
OG_2993,0.335,0.017
OG_2994,0.287,0.023
OG_2995,0.378,0.005
OG_2996,0.361,0.012
OG_2997,0.358,0.018
OG_2998,0.357,0.016
OG_2999,0.471,0.024
OG_3000,0.478,0.02
OG_3001,0.347,0.016
OG_3002,0.489,0.02
OG_3003,0.427,0.017
OG_3004,0.29,0.017
OG_3005,0.395,0.01
OG_3006,0.492,0.014
OG_3007,0.449,0.011
OG_3008,0.4,0.022
OG_3009,0.37,0.02
OG_3010,0.366,0.027
OG_3011,0.459,0.01
OG_3012,0.396,0.021
OG_3013,0.433,0.019
OG_3014,0.447,0.026
OG_3015,0.314,0.02
OG_3016,0.382,0.022
OG_3017,0.47,0.008
OG_3018,0.409,0.023
OG_3019,0.457,0.013
OG_3020,0.355,0.023
OG_3021,0.343,0.025
OG_3022,0.342,0.02
OG_3023,0.401,0.018
OG_3024,0.435,0.015
OG_3025,0.323,0.02
OG_3026,0.358,0.013
OG_3027,0.426,0.013
OG_3028,0.32,0.014
OG_3029,0.285,0.016
OG_3030,0.419,0.012
OG_3031,0.395,0.017
OG_3032,0.33,0.026
OG_3033,0.428,0.012
OG_3034,0.377,0.013
OG_3035,0.401,0.017
OG_3036,0.41,0.012
OG_3037,0.35,0.023
OG_3038,0.408,0.014
OG_3039,0.667,0.011
OG_3040,0.302,0.014
OG_3041,0.712,0.01
OG_3042,0.709,0.013
OG_3043,0.473,0.018
OG_3044,0.615,0.014
OG_3045,0.64,0.008
OG_3046,0.588,0.009
OG_3047,0.469,0.022
OG_3048,0.521,0.014
OG_3049,0.27,0.019
OG_3050,0.497,0.013
OG_3051,0.506,0.013
OG_3052,0.39,0.011
OG_3053,0.575,0.012
OG_3054,0.376,0.019
OG_3055,0.437,0.01
OG_3056,0.557,0.013
OG_3057,0.317,0.018
OG_3058,0.551,0.011
OG_3059,0.277,0.015
OG_3060,0.742,0.017
OG_3061,0.677,0.012
OG_3062,0.445,0.023
OG_3063,0.303,0.007
