OG_name,Ecoli_APEC_O1,Ecoli_JJ1886,Ecoli_UMN026,Sboydii_Sb227,Sflexneri_5_8401
OG_2452,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2779,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2769,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2843,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2895,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3059
OG_2453,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2780,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2770,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2844,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2896,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3058
OG_2454,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2781,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2771,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2845,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2897,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3057
OG_2455,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2782,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2772,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2846,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2898,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3056
OG_2456,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2789,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_918;Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_920,,,
OG_2457,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2790,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_919,,,
OG_2458,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2791,,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_787,
OG_2459,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2793,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_874,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_985,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_262
OG_2460,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2794,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_873,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_261
OG_2461,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2795,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_872,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_260
OG_2462,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2796,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_871,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_259
OG_2463,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2797,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_870,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_258
OG_2464,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2798,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_869,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_257
OG_2465,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2799,,,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_256
OG_2466,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2800,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_867,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_255
OG_2467,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2801,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_866,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_254
OG_2468,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2802,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_865,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_253
OG_2469,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2803,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_864,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_252
OG_2470,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2804,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_863,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_251
OG_2471,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2805,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_862,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_250
OG_2472,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2806,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_861,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_249
OG_2473,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2808,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_859,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_247
OG_2474,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2809,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_858,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_246
OG_2475,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2810,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_857,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_245
OG_2476,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2811,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_856,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_244
OG_2477,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2812,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_855,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_243
OG_2478,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2813,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_854,,
OG_2479,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2814,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_853,,
OG_2480,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2819,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1202,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_849,,
OG_2481,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2820,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1201,,,
OG_2482,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2822,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2807,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1786,,
OG_2483,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2824,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2809,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_843,,
OG_2484,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2825;Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_4754,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2810,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_842,,
OG_2485,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2826;Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_4753,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2811,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_841,,
OG_2486,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2827,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2812,,,
OG_2487,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2828;Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_4752,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2813,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_840,,
OG_2488,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2829,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1384;Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2123,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_839,,
OG_2489,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2830,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_838,,
OG_2490,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2831;Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_4748,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2817,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_837,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_253,
OG_2491,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2832,,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_254,
OG_2492,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2833,,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_255,
OG_2493,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2836;Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_4744,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2821,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_831,,
OG_2494,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2838,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_886,,,
OG_2495,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2839,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2825,,,
OG_2496,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2840,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2826,,,
OG_2497,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2844,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2829,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2880,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3006,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3049
OG_2498,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2845,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2830,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2881,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3005,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3048
OG_2499,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2846,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2831,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2882,,
OG_2500,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2847,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2832,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2883,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3045
OG_2501,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2848,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2833,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2884,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3000,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3044
OG_2502,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2849,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2834,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2885,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2999,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3043
OG_2503,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2850,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2835,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2886,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2998,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3042
OG_2504,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2851,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2836,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2887,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2997,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3041
OG_2505,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2852,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2837,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2888,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2996,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3040
OG_2506,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2853,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2838,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2889,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2995,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3039
OG_2507,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2854,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2839,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2890,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2994,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3038
OG_2508,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2855,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2840,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2891,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2993,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3037
OG_2509,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2856,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2841,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2892,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2992,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3036
OG_2510,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2857,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2842,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2893,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2990,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3035
OG_2511,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2858,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2894,,
OG_2512,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2859,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2895,,
OG_2513,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2860,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2843,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2896,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2989,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3034
OG_2514,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2861,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2844,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2897,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2988,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3033
OG_2515,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2862,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2845,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2898,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2987,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3032
OG_2516,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2863,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2846,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2899,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2986,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3031
OG_2517,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2864,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2847,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2900,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2983,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3030
OG_2518,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2865,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2848,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2901,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2982,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3029
OG_2519,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2866,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2849,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2902,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2981,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3028
OG_2520,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2867,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2850,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2903,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2980,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3027
OG_2521,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2868,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2851,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2904,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2979,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3026
OG_2522,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2869,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2852,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2905,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2978,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3025
OG_2523,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2870,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2853,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2906,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2977,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3024
OG_2524,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2871,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2854,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2907,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2976,
OG_2525,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2872,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2855,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2908,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2975,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3021
OG_2526,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2874,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2856,,,
OG_2527,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2875,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2857,,,
OG_2528,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2876,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2858,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2909,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2974,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3020
OG_2529,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2877,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2859,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2910,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2973,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3019
OG_2530,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2878,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2860,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2911,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2972,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3018
OG_2531,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2879,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2861,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2912,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2971,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3017
OG_2532,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2880,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2863,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2914,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2970,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3015
OG_2533,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2881,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2864,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2915,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2969,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3014
OG_2534,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2882,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2865,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2916,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2968,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3013
OG_2535,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2883,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2866,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2917,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2967,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3012
OG_2536,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2884,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2867,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2918,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2966,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3011
OG_2537,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2885,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2869,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2919,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2965,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3010
OG_2538,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2886,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2870,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2920,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2964,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3009
OG_2539,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2887,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2871,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2921,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2963,
OG_2540,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2888,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2872,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2922,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2962,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3006
OG_2541,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2889,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2873,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2923,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2961,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3005
OG_2542,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2890,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2874,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2924,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3004
OG_2543,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2891,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2875,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2925,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2958,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3003
OG_2544,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2892,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2876,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2926,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2957,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3002
OG_2545,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2893,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2877,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2927,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2956,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3001
OG_2546,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2894,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2878,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2928,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2955,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3000
OG_2547,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2895,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2879,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2929,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2954,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2999
OG_2548,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2896,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2880,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2930,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2953,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2998
OG_2549,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2897,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_2881,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2931,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2952,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2997
OG_2550,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_2898,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2932,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2951,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2996
