OG_name,CAI_mean,CAI_std
OG_2066,0.575,0.0
OG_2067,0.616,0.014
OG_2068,0.578,0.0
OG_2069,0.487,0.0
OG_2070,0.588,0.0
OG_2071,0.632,0.0
OG_2072,0.632,0.0
OG_2073,0.634,0.0
OG_2074,0.534,0.023
OG_2075,0.587,0.0
OG_2076,0.66,0.0
OG_2077,0.642,0.025
OG_2078,0.567,0.0
OG_2079,0.597,0.0
OG_2080,0.615,0.0
OG_2081,0.569,0.0
OG_2082,0.639,0.0
OG_2083,0.616,0.013
OG_2084,0.587,0.0
OG_2085,0.598,0.0
OG_2086,0.655,0.0
OG_2087,0.66,0.0
OG_2088,0.613,0.0
OG_2089,0.622,0.0
OG_2090,0.586,0.0
OG_2091,0.598,0.0
OG_2092,0.623,0.0
OG_2093,0.63,0.0
OG_2094,0.533,0.0
OG_2095,0.578,0.0
OG_2096,0.586,0.0
OG_2097,0.614,0.0
OG_2098,0.593,0.0
OG_2099,0.6,0.0
OG_2100,0.635,0.0
OG_2101,0.601,0.0
OG_2102,0.595,0.0
OG_2103,0.555,0.0
OG_2104,0.601,0.0
OG_2105,0.649,0.0
OG_2106,0.587,0.0
OG_2107,0.666,0.0
OG_2108,0.606,0.008
OG_2109,0.537,0.0
OG_2110,0.583,0.0
OG_2111,0.51,0.0
OG_2112,0.619,0.0
OG_2113,0.628,0.038
OG_2114,0.649,0.0
OG_2115,0.662,0.0
OG_2116,0.62,0.0
OG_2117,0.657,0.0
OG_2118,0.658,0.0
OG_2119,0.582,0.0
OG_2120,0.534,0.0
OG_2121,0.609,0.0
OG_2122,0.561,0.0
OG_2123,0.611,0.0
OG_2124,0.605,0.0
OG_2125,0.59,0.0
OG_2126,0.603,0.0
OG_2127,0.586,0.0
OG_2128,0.606,0.0
OG_2129,0.647,0.0
OG_2130,0.624,0.0
OG_2131,0.658,0.0
OG_2132,0.618,0.0
OG_2133,0.677,0.0
OG_2134,0.576,0.0
OG_2135,0.682,0.0
OG_2136,0.602,0.0
OG_2137,0.658,0.0
OG_2138,0.681,0.0
OG_2139,0.625,0.0
OG_2140,0.603,0.0
OG_2141,0.619,0.0
OG_2142,0.619,0.0
OG_2143,0.652,0.0
OG_2144,0.682,0.0
OG_2145,0.565,0.0
OG_2146,0.663,0.0
OG_2147,0.651,0.0
OG_2148,0.704,0.0
OG_2149,0.64,0.0
OG_2150,0.614,0.0
OG_2151,0.6,0.0
OG_2152,0.606,0.0
OG_2153,0.6,0.0
OG_2154,0.724,0.0
OG_2155,0.716,0.0
OG_2156,0.616,0.0
OG_2157,0.636,0.0
OG_2158,0.674,0.0
OG_2159,0.629,0.0
OG_2160,0.729,0.0
OG_2161,0.657,0.0
OG_2162,0.596,0.0
OG_2163,0.69,0.0
OG_2164,0.633,0.0
OG_2165,0.661,0.0
OG_2166,0.644,0.0
OG_2167,0.662,0.0
OG_2168,0.669,0.0
OG_2169,0.653,0.0
OG_2170,0.657,0.0
OG_2171,0.64,0.0
OG_2172,0.508,0.001
OG_2173,0.655,0.0
OG_2174,0.63,0.0
OG_2175,0.648,0.0
OG_2176,0.667,0.0
OG_2177,0.711,0.0
OG_2178,0.595,0.0
OG_2179,0.59,0.0
OG_2180,0.659,0.0
OG_2181,0.61,0.0
OG_2182,0.704,0.0
OG_2183,0.598,0.0
OG_2184,0.575,0.0
OG_2185,0.665,0.0
OG_2186,0.503,0.0
OG_2187,0.632,0.0
OG_2188,0.587,0.0
OG_2189,0.583,0.0
OG_2190,0.652,0.0
OG_2191,0.628,0.0
OG_2192,0.63,0.0
OG_2193,0.698,0.0
OG_2194,0.61,0.0
OG_2195,0.687,0.0
OG_2196,0.675,0.0
OG_2197,0.645,0.0
OG_2198,0.676,0.0
OG_2199,0.624,0.0
OG_2200,0.663,0.0
OG_2201,0.667,0.0
OG_2202,0.717,0.0
OG_2203,0.642,0.0
OG_2204,0.59,0.0
OG_2205,0.661,0.0
OG_2206,0.542,0.0
OG_2207,0.6,0.0
OG_2208,0.599,0.0
OG_2209,0.521,0.0
OG_2210,0.55,0.0
OG_2211,0.57,0.0
OG_2212,0.641,0.0
OG_2213,0.548,0.0
OG_2214,0.652,0.008
OG_2215,0.629,0.0
OG_2216,0.655,0.0
OG_2217,0.651,0.0
OG_2218,0.654,0.0
OG_2219,0.662,0.0
OG_2220,0.664,0.0
OG_2221,0.593,0.0
OG_2222,0.576,0.0
OG_2223,0.63,0.0
OG_2224,0.549,0.0
OG_2225,0.646,0.0
OG_2226,0.613,0.0
OG_2227,0.601,0.0
OG_2228,0.669,0.0
OG_2229,0.642,0.0
OG_2230,0.591,0.0
OG_2231,0.674,0.0
OG_2232,0.633,0.0
OG_2233,0.628,0.0
OG_2234,0.634,0.0
OG_2235,0.639,0.0
OG_2236,0.637,0.0
OG_2237,0.717,0.0
OG_2238,0.621,0.0
OG_2239,0.563,0.0
OG_2240,0.531,0.0
OG_2241,0.562,0.0
OG_2242,0.672,0.0
OG_2243,0.62,0.0
OG_2244,0.616,0.0
OG_2245,0.576,0.0
OG_2246,0.532,0.0
OG_2247,0.649,0.0
OG_2248,0.579,0.0
OG_2249,0.623,0.0
OG_2250,0.613,0.0
OG_2251,0.536,0.0
OG_2252,0.652,0.0
OG_2253,0.647,0.0
OG_2254,0.538,0.0
OG_2255,0.67,0.0
OG_2256,0.572,0.0
OG_2257,0.613,0.0
OG_2258,0.59,0.014
OG_2259,0.63,0.0
OG_2260,0.582,0.0
OG_2261,0.667,0.0
OG_2262,0.642,0.0
OG_2263,0.605,0.0
OG_2264,0.553,0.0
OG_2265,0.596,0.0
OG_2266,0.679,0.0
OG_2267,0.604,0.0
OG_2268,0.667,0.0
OG_2269,0.574,0.0
OG_2270,0.654,0.0
OG_2271,0.668,0.0
OG_2272,0.445,0.0
OG_2273,0.552,0.0
OG_2274,0.593,0.0
OG_2275,0.558,0.0
OG_2276,0.581,0.0
OG_2277,0.657,0.0
OG_2278,0.639,0.0
OG_2279,0.634,0.0
OG_2280,0.524,0.0
OG_2281,0.557,0.0
OG_2282,0.757,0.0
OG_2283,0.543,0.0
OG_2284,0.599,0.004
OG_2285,0.638,0.001
OG_2286,0.621,0.0
OG_2287,0.623,0.0
OG_2288,0.556,0.0
OG_2289,0.645,0.001
OG_2290,0.611,0.001
OG_2291,0.623,0.002
OG_2292,0.744,0.001
OG_2293,0.594,0.0
OG_2294,0.621,0.0
OG_2295,0.615,0.0
OG_2296,0.6,0.0
OG_2297,0.629,0.0
OG_2298,0.574,0.003
OG_2299,0.616,0.01
OG_2300,0.503,0.0
OG_2301,0.59,0.003
OG_2302,0.559,0.0
OG_2303,0.713,0.001
OG_2304,0.611,0.0
OG_2305,0.58,0.0
OG_2306,0.572,0.006
OG_2307,0.599,0.0
OG_2308,0.606,0.001
OG_2309,0.589,0.001
OG_2310,0.588,0.011
OG_2311,0.631,0.0
OG_2312,0.607,0.0
OG_2313,0.633,0.002
OG_2314,0.577,0.0
OG_2315,0.654,0.0
OG_2316,0.661,0.001
OG_2317,0.563,0.001
OG_2318,0.581,0.0
OG_2319,0.586,0.0
OG_2320,0.573,0.0
OG_2321,0.588,0.0
OG_2322,0.563,0.0
OG_2323,0.629,0.0
OG_2324,0.579,0.0
OG_2325,0.654,0.0
OG_2326,0.618,0.0
OG_2327,0.644,0.0
OG_2328,0.655,0.0
OG_2329,0.675,0.0
OG_2330,0.662,0.0
OG_2331,0.653,0.0
OG_2332,0.646,0.0
OG_2333,0.607,0.0
OG_2334,0.597,0.0
OG_2335,0.589,0.002
OG_2336,0.589,0.004
OG_2337,0.611,0.001
OG_2338,0.611,0.003
OG_2339,0.618,0.0
OG_2340,0.663,0.0
OG_2341,0.679,0.0
OG_2342,0.587,0.0
OG_2343,0.567,0.0
OG_2344,0.652,0.002
OG_2345,0.63,0.0
OG_2346,0.649,0.0
OG_2347,0.659,0.0
OG_2348,0.659,0.0
OG_2349,0.68,0.0
OG_2350,0.568,0.0
OG_2351,0.605,0.0
OG_2352,0.594,0.0
OG_2353,0.593,0.0
OG_2354,0.657,0.0
OG_2355,0.626,0.0
OG_2356,0.642,0.0
OG_2357,0.611,0.0
OG_2358,0.578,0.0
OG_2359,0.691,0.0
OG_2360,0.635,0.003
OG_2361,0.576,0.002
OG_2362,0.569,0.0
OG_2363,0.674,0.001
OG_2364,0.658,0.0
OG_2365,0.649,0.0
OG_2366,0.715,0.0
OG_2367,0.643,0.0
OG_2368,0.667,0.0
OG_2369,0.669,0.002
OG_2370,0.605,0.0
OG_2371,0.579,0.0
OG_2372,0.619,0.0
OG_2373,0.631,0.002
OG_2374,0.673,0.001
OG_2375,0.655,0.003
OG_2376,0.654,0.003
OG_2377,0.716,0.001
OG_2378,0.634,0.003
OG_2379,0.576,0.001
OG_2380,0.567,0.002
OG_2381,0.561,0.0
OG_2382,0.65,0.0
OG_2383,0.625,0.0
OG_2384,0.576,0.007
OG_2385,0.702,0.0
OG_2386,0.641,0.0
OG_2387,0.618,0.0
OG_2388,0.636,0.0
OG_2389,0.659,0.0
OG_2390,0.624,0.0
OG_2391,0.671,0.0
OG_2392,0.687,0.0
OG_2393,0.699,0.0
OG_2394,0.577,0.0
OG_2395,0.635,0.001
OG_2396,0.603,0.001
OG_2397,0.556,0.003
OG_2398,0.66,0.002
OG_2399,0.637,0.003
OG_2400,0.54,0.002
OG_2401,0.585,0.002
OG_2402,0.707,0.0
OG_2403,0.777,0.0
OG_2404,0.604,0.0
OG_2405,0.643,0.0
OG_2406,0.666,0.0
OG_2407,0.68,0.0
OG_2408,0.642,0.0
OG_2409,0.666,0.0
OG_2410,0.603,0.0
OG_2411,0.608,0.0
OG_2412,0.652,0.0
OG_2413,0.652,0.0
OG_2414,0.631,0.0
OG_2415,0.69,0.0
OG_2416,0.624,0.0
OG_2417,0.593,0.0
OG_2418,0.663,0.007
OG_2419,0.627,0.0
OG_2420,0.627,0.0
OG_2421,0.552,0.0
OG_2422,0.571,0.0
OG_2423,0.586,0.0
OG_2424,0.674,0.0
OG_2425,0.671,0.0
OG_2426,0.514,0.0
OG_2427,0.57,0.001
OG_2428,0.672,0.0
OG_2429,0.645,0.0
OG_2430,0.581,0.0
OG_2431,0.598,0.0
OG_2432,0.584,0.0
OG_2433,0.673,0.0
OG_2434,0.7,0.0
OG_2435,0.587,0.0
OG_2436,0.538,0.0
OG_2437,0.619,0.0
OG_2438,0.651,0.0
OG_2439,0.645,0.0
OG_2440,0.59,0.0
OG_2441,0.626,0.0
OG_2442,0.599,0.0
OG_2443,0.594,0.0
OG_2444,0.604,0.0
OG_2445,0.63,0.0
OG_2446,0.607,0.0
OG_2447,0.571,0.0
OG_2448,0.649,0.0
OG_2449,0.67,0.0
OG_2450,0.632,0.0
OG_2451,0.601,0.0
OG_2452,0.66,0.0
OG_2453,0.637,0.0
OG_2454,0.614,0.0
OG_2455,0.66,0.0
OG_2456,0.6,0.009
OG_2457,0.685,0.0
OG_2458,0.604,0.008
OG_2459,0.629,0.0
OG_2460,0.562,0.0
OG_2461,0.611,0.0
OG_2462,0.622,0.0
OG_2463,0.598,0.002
OG_2464,0.547,0.0
OG_2465,0.603,0.0
OG_2466,0.617,0.0
OG_2467,0.621,0.0
OG_2468,0.56,0.0
OG_2469,0.647,0.0
OG_2470,0.616,0.0
OG_2471,0.625,0.0
OG_2472,0.618,0.0
OG_2473,0.62,0.0
OG_2474,0.583,0.0
OG_2475,0.66,0.0
OG_2476,0.645,0.0
OG_2477,0.624,0.0
OG_2478,0.584,0.0
OG_2479,0.597,0.0
OG_2480,0.604,0.0
OG_2481,0.63,0.0
OG_2482,0.628,0.0
OG_2483,0.673,0.0
OG_2484,0.587,0.0
OG_2485,0.632,0.0
OG_2486,0.618,0.0
OG_2487,0.635,0.0
OG_2488,0.614,0.0
OG_2489,0.62,0.0
OG_2490,0.602,0.0
OG_2491,0.595,0.0
OG_2492,0.664,0.0
OG_2493,0.682,0.0
OG_2494,0.652,0.0
OG_2495,0.59,0.0
OG_2496,0.65,0.0
OG_2497,0.632,0.0
OG_2498,0.656,0.0
OG_2499,0.625,0.0
OG_2500,0.674,0.0
OG_2501,0.651,0.0
OG_2502,0.651,0.0
OG_2503,0.65,0.0
OG_2504,0.618,0.0
OG_2505,0.559,0.0
OG_2506,0.62,0.0
OG_2507,0.649,0.0
OG_2508,0.569,0.0
OG_2509,0.596,0.0
OG_2510,0.63,0.0
OG_2511,0.655,0.0
OG_2512,0.587,0.0
OG_2513,0.613,0.0
OG_2514,0.632,0.0
OG_2515,0.606,0.0
OG_2516,0.6,0.0
OG_2517,0.616,0.0
OG_2518,0.607,0.0
OG_2519,0.586,0.0
OG_2520,0.632,0.0
OG_2521,0.573,0.0
OG_2522,0.601,0.0
OG_2523,0.655,0.0
OG_2524,0.636,0.0
OG_2525,0.614,0.0
OG_2526,0.643,0.0
OG_2527,0.6,0.0
OG_2528,0.607,0.0
OG_2529,0.614,0.0
OG_2530,0.557,0.0
OG_2531,0.552,0.0
OG_2532,0.58,0.0
OG_2533,0.613,0.0
OG_2534,0.592,0.0
OG_2535,0.656,0.0
OG_2536,0.547,0.0
OG_2537,0.607,0.0
OG_2538,0.608,0.0
OG_2539,0.598,0.0
OG_2540,0.58,0.0
OG_2541,0.554,0.0
OG_2542,0.537,0.0
OG_2543,0.544,0.0
OG_2544,0.554,0.0
OG_2545,0.58,0.0
OG_2546,0.568,0.0
OG_2547,0.569,0.0
OG_2548,0.608,0.0
OG_2549,0.614,0.0
OG_2550,0.622,0.0
OG_2551,0.714,0.0
OG_2552,0.552,0.0
OG_2553,0.671,0.0
OG_2554,0.582,0.0
OG_2555,0.631,0.0
OG_2556,0.61,0.0
OG_2557,0.575,0.0
OG_2558,0.581,0.0
OG_2559,0.658,0.0
OG_2560,0.654,0.0
OG_2561,0.528,0.0
OG_2562,0.624,0.0
OG_2563,0.603,0.0
OG_2564,0.595,0.0
OG_2565,0.571,0.0
OG_2566,0.544,0.0
OG_2567,0.577,0.0
OG_2568,0.614,0.0
OG_2569,0.614,0.0
OG_2570,0.594,0.0
OG_2571,0.594,0.0
OG_2572,0.615,0.0
OG_2573,0.577,0.0
OG_2574,0.598,0.0
OG_2575,0.558,0.0
OG_2576,0.591,0.0
OG_2577,0.607,0.0
OG_2578,0.605,0.0
OG_2579,0.626,0.0
OG_2580,0.611,0.004
OG_2581,0.607,0.0
OG_2582,0.596,0.0
OG_2583,0.587,0.0
OG_2584,0.606,0.0
OG_2585,0.606,0.0
OG_2586,0.612,0.0
OG_2587,0.63,0.0
OG_2588,0.617,0.0
OG_2589,0.62,0.0
OG_2590,0.659,0.0
OG_2591,0.59,0.0
OG_2592,0.574,0.0
OG_2593,0.729,0.0
OG_2594,0.589,0.0
OG_2595,0.622,0.0
OG_2596,0.613,0.0
OG_2597,0.594,0.0
OG_2598,0.627,0.0
OG_2599,0.555,0.0
OG_2600,0.59,0.0
OG_2601,0.641,0.0
OG_2602,0.674,0.0
OG_2603,0.594,0.0
OG_2604,0.597,0.0
OG_2605,0.621,0.0
OG_2606,0.547,0.0
OG_2607,0.564,0.0
OG_2608,0.622,0.0
OG_2609,0.621,0.0
OG_2610,0.626,0.0
OG_2611,0.644,0.0
OG_2612,0.587,0.0
OG_2613,0.654,0.0
OG_2614,0.618,0.0
OG_2615,0.63,0.0
OG_2616,0.611,0.0
OG_2617,0.595,0.0
OG_2618,0.635,0.0
OG_2619,0.612,0.0
OG_2620,0.643,0.0
OG_2621,0.601,0.0
OG_2622,0.557,0.0
OG_2623,0.571,0.0
OG_2624,0.6,0.0
OG_2625,0.65,0.0
OG_2626,0.593,0.0
OG_2627,0.624,0.0
OG_2628,0.593,0.0
OG_2629,0.565,0.0
OG_2630,0.656,0.0
OG_2631,0.594,0.0
OG_2632,0.621,0.0
OG_2633,0.672,0.0
OG_2634,0.613,0.0
OG_2635,0.558,0.0
OG_2636,0.66,0.0
OG_2637,0.592,0.0
OG_2638,0.619,0.0
OG_2639,0.626,0.0
OG_2640,0.597,0.0
OG_2641,0.573,0.0
OG_2642,0.58,0.0
OG_2643,0.565,0.0
OG_2644,0.601,0.0
OG_2645,0.62,0.0
OG_2646,0.616,0.0
OG_2647,0.606,0.0
OG_2648,0.645,0.0
OG_2649,0.66,0.0
OG_2650,0.602,0.0
OG_2651,0.619,0.0
OG_2652,0.613,0.0
OG_2653,0.63,0.0
OG_2654,0.628,0.0
OG_2655,0.558,0.0
OG_2656,0.64,0.0
OG_2657,0.61,0.0
OG_2658,0.625,0.0
OG_2659,0.597,0.0
OG_2660,0.653,0.0
OG_2661,0.603,0.0
OG_2662,0.584,0.0
OG_2663,0.597,0.0
OG_2664,0.628,0.0
OG_2665,0.593,0.0
OG_2666,0.639,0.0
OG_2667,0.629,0.0
OG_2668,0.649,0.0
OG_2669,0.665,0.0
OG_2670,0.632,0.0
OG_2671,0.729,0.0
OG_2672,0.578,0.0
OG_2673,0.595,0.0
OG_2674,0.648,0.0
OG_2675,0.611,0.0
OG_2676,0.575,0.0
OG_2677,0.61,0.0
OG_2678,0.599,0.0
OG_2679,0.625,0.0
OG_2680,0.595,0.0
OG_2681,0.606,0.0
OG_2682,0.629,0.0
OG_2683,0.587,0.0
OG_2684,0.623,0.0
OG_2685,0.582,0.0
OG_2686,0.634,0.0
OG_2687,0.583,0.0
OG_2688,0.615,0.0
OG_2689,0.637,0.0
OG_2690,0.622,0.0
OG_2691,0.596,0.0
OG_2692,0.629,0.0
OG_2693,0.642,0.0
OG_2694,0.641,0.0
OG_2695,0.702,0.0
OG_2696,0.599,0.0
OG_2697,0.604,0.0
OG_2698,0.645,0.0
OG_2699,0.558,0.0
OG_2700,0.58,0.0
OG_2701,0.71,0.0
OG_2702,0.608,0.0
OG_2703,0.683,0.0
OG_2704,0.631,0.0
OG_2705,0.599,0.0
OG_2706,0.59,0.0
OG_2707,0.658,0.0
OG_2708,0.591,0.0
OG_2709,0.616,0.0
OG_2710,0.631,0.0
OG_2711,0.682,0.0
OG_2712,0.587,0.0
OG_2713,0.635,0.0
OG_2714,0.592,0.0
OG_2715,0.585,0.0
OG_2716,0.648,0.0
OG_2717,0.556,0.0
OG_2718,0.637,0.0
OG_2719,0.631,0.0
OG_2720,0.623,0.0
OG_2721,0.615,0.0
OG_2722,0.651,0.0
OG_2723,0.613,0.0
OG_2724,0.566,0.0
OG_2725,0.563,0.0
OG_2726,0.626,0.0
OG_2727,0.589,0.0
OG_2728,0.629,0.0
OG_2729,0.604,0.0
OG_2730,0.628,0.0
OG_2731,0.647,0.0
OG_2732,0.662,0.0
OG_2733,0.645,0.0
OG_2734,0.628,0.0
OG_2735,0.602,0.0
OG_2736,0.6,0.0
OG_2737,0.617,0.0
OG_2738,0.61,0.0
OG_2739,0.634,0.0
OG_2740,0.623,0.0
OG_2741,0.621,0.0
OG_2742,0.632,0.0
OG_2743,0.578,0.0
OG_2744,0.662,0.0
OG_2745,0.585,0.0
OG_2746,0.569,0.0
OG_2747,0.618,0.0
OG_2748,0.559,0.0
OG_2749,0.716,0.0
OG_2750,0.649,0.011
OG_2751,0.608,0.0
OG_2752,0.557,0.003
OG_2753,0.576,0.0
OG_2754,0.585,0.0
OG_2755,0.583,0.0
OG_2756,0.593,0.0
OG_2757,0.585,0.0
OG_2758,0.613,0.0
OG_2759,0.598,0.0
OG_2760,0.61,0.0
OG_2761,0.661,0.004
OG_2762,0.635,0.0
OG_2763,0.621,0.0
OG_2764,0.668,0.0
OG_2765,0.66,0.012
OG_2766,0.563,0.0
OG_2767,0.635,0.0
OG_2768,0.641,0.0
OG_2769,0.711,0.0
OG_2770,0.665,0.0
OG_2771,0.604,0.0
OG_2772,0.643,0.0
OG_2773,0.606,0.0
OG_2774,0.603,0.0
OG_2775,0.669,0.0
OG_2776,0.597,0.0
OG_2777,0.633,0.0
OG_2778,0.566,0.0
OG_2779,0.545,0.0
OG_2780,0.626,0.007
OG_2781,0.54,0.0
OG_2782,0.566,0.0
OG_2783,0.642,0.0
OG_2784,0.588,0.0
OG_2785,0.631,0.0
OG_2786,0.576,0.009
OG_2787,0.542,0.012
OG_2788,0.622,0.0
OG_2789,0.557,0.014
OG_2790,0.606,0.0
OG_2791,0.577,0.0
OG_2792,0.583,0.0
OG_2793,0.603,0.008
OG_2794,0.609,0.006
OG_2795,0.603,0.0
OG_2796,0.607,0.0
OG_2797,0.624,0.0
OG_2798,0.517,0.0
OG_2799,0.637,0.004
OG_2800,0.456,0.01
OG_2801,0.424,0.009
OG_2802,0.406,0.015
OG_2803,0.426,0.012
OG_2804,0.443,0.01
OG_2805,0.396,0.013
OG_2806,0.459,0.01
OG_2807,0.462,0.004
OG_2808,0.412,0.005
OG_2809,0.462,0.003
OG_2810,0.443,0.013
OG_2811,0.537,0.0
OG_2812,0.462,0.0
OG_2813,0.398,0.006
OG_2814,0.433,0.005
OG_2815,0.552,0.006
OG_2816,0.556,0.006
OG_2817,0.627,0.006
OG_2818,0.635,0.0
OG_2819,0.588,0.0
OG_2820,0.611,0.0
OG_2821,0.626,0.0
OG_2822,0.501,0.0
OG_2823,0.566,0.0
OG_2824,0.604,0.0
OG_2825,0.595,0.0
OG_2826,0.629,0.0
OG_2827,0.638,0.0
OG_2828,0.623,0.004
OG_2829,0.544,0.003
OG_2830,0.648,0.001
OG_2831,0.585,0.002
OG_2832,0.671,0.009
OG_2833,0.631,0.005
OG_2834,0.584,0.003
OG_2835,0.608,0.003
OG_2836,0.597,0.001
OG_2837,0.587,0.0
OG_2838,0.662,0.0
OG_2839,0.587,0.001
OG_2840,0.6,0.003
OG_2841,0.604,0.0
OG_2842,0.64,0.0
OG_2843,0.575,0.001
OG_2844,0.662,0.007
OG_2845,0.609,0.01
OG_2846,0.631,0.002
OG_2847,0.592,0.003
OG_2848,0.622,0.0
OG_2849,0.577,0.004
OG_2850,0.662,0.0
OG_2851,0.639,0.0
OG_2852,0.592,0.0
OG_2853,0.651,0.0
OG_2854,0.641,0.001
OG_2855,0.636,0.004
OG_2856,0.606,0.0
OG_2857,0.654,0.0
OG_2858,0.672,0.008
OG_2859,0.625,0.001
OG_2860,0.655,0.001
OG_2861,0.698,0.001
OG_2862,0.673,0.021
OG_2863,0.637,0.005
OG_2864,0.637,0.006
OG_2865,0.644,0.001
OG_2866,0.665,0.002
OG_2867,0.647,0.002
OG_2868,0.648,0.002
OG_2869,0.596,0.003
OG_2870,0.665,0.005
OG_2871,0.65,0.007
OG_2872,0.601,0.005
OG_2873,0.575,0.005
OG_2874,0.701,0.001
OG_2875,0.565,0.002
OG_2876,0.639,0.008
OG_2877,0.608,0.004
OG_2878,0.589,0.013
OG_2879,0.672,0.0
OG_2880,0.639,0.002
OG_2881,0.578,0.011
OG_2882,0.785,0.006
OG_2883,0.587,0.003
OG_2884,0.61,0.0
OG_2885,0.574,0.0
OG_2886,0.632,0.0
OG_2887,0.65,0.0
OG_2888,0.649,0.002
OG_2889,0.606,0.0
OG_2890,0.675,0.002
OG_2891,0.558,0.005
OG_2892,0.632,0.007
OG_2893,0.663,0.003
OG_2894,0.643,0.003
OG_2895,0.574,0.002
OG_2896,0.669,0.0
OG_2897,0.629,0.004
OG_2898,0.643,0.002
OG_2899,0.603,0.005
OG_2900,0.632,0.009
OG_2901,0.624,0.003
OG_2902,0.62,0.0
OG_2903,0.598,0.0
OG_2904,0.617,0.002
OG_2905,0.657,0.0
OG_2906,0.598,0.0
OG_2907,0.493,0.0
OG_2908,0.612,0.0
OG_2909,0.614,0.004
OG_2910,0.573,0.0
OG_2911,0.618,0.002
OG_2912,0.653,0.0
OG_2913,0.645,0.0
OG_2914,0.667,0.001
OG_2915,0.644,0.0
OG_2916,0.681,0.0
OG_2917,0.567,0.0
OG_2918,0.609,0.003
OG_2919,0.568,0.017
OG_2920,0.572,0.0
OG_2921,0.612,0.0
OG_2922,0.585,0.0
OG_2923,0.574,0.0
OG_2924,0.648,0.0
OG_2925,0.604,0.0
OG_2926,0.635,0.008
OG_2927,0.59,0.0
OG_2928,0.653,0.0
OG_2929,0.666,0.0
OG_2930,0.566,0.001
OG_2931,0.608,0.0
OG_2932,0.628,0.006
OG_2933,0.708,0.001
OG_2934,0.584,0.0
OG_2935,0.668,0.001
OG_2936,0.655,0.01
OG_2937,0.736,0.0
OG_2938,0.64,0.0
OG_2939,0.666,0.0
OG_2940,0.595,0.0
OG_2941,0.594,0.001
OG_2942,0.555,0.0
OG_2943,0.657,0.001
OG_2944,0.634,0.0
OG_2945,0.675,0.0
OG_2946,0.585,0.0
OG_2947,0.631,0.001
OG_2948,0.635,0.0
OG_2949,0.723,0.0
OG_2950,0.638,0.003
OG_2951,0.682,0.001
OG_2952,0.648,0.0
OG_2953,0.552,0.001
OG_2954,0.596,0.006
OG_2955,0.563,0.0
OG_2956,0.61,0.0
OG_2957,0.649,0.0
OG_2958,0.64,0.0
OG_2959,0.637,0.0
OG_2960,0.676,0.0
OG_2961,0.604,0.0
OG_2962,0.644,0.0
OG_2963,0.633,0.0
OG_2964,0.623,0.0
OG_2965,0.817,0.0
OG_2966,0.628,0.0
OG_2967,0.635,0.0
OG_2968,0.636,0.0
OG_2969,0.65,0.0
OG_2970,0.648,0.0
OG_2971,0.673,0.0
OG_2972,0.639,0.0
OG_2973,0.638,0.0
OG_2974,0.646,0.0
OG_2975,0.651,0.0
OG_2976,0.646,0.0
OG_2977,0.655,0.0
OG_2978,0.665,0.0
OG_2979,0.63,0.0
OG_2980,0.671,0.0
OG_2981,0.621,0.0
OG_2982,0.581,0.0
OG_2983,0.616,0.0
OG_2984,0.621,0.0
OG_2985,0.604,0.0
OG_2986,0.595,0.0
OG_2987,0.58,0.0
OG_2988,0.56,0.0
OG_2989,0.437,0.0
