OG_name,CAI_mean,knum,knum_description,b1,b6,b7,b8
OG_3934,0.3715533925737179,K07025;K08723,"K07025 (putative hydrolase of the HAD superfamily, https://www.genome.jp/entry/K07025);K08723 (pyrimidine 5'-nucleotidase [EC:3.1.3.-], https://www.genome.jp/entry/K08723)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458971.1_4077_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463415.3_4405_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000978807.1_4818_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541486.1_4733_1
OG_451,0.3715207649622132,K10972,"K10972 (LysR family transcriptional regulator, transcriptional activator of the allD operon, https://www.genome.jp/entry/K10972)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455109.1_459_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459509.1_502_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000460171.1_2473_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539352.1_608_1
OG_2278,0.3715190490069183,K06186,"K06186 (outer membrane protein assembly factor BamE, https://www.genome.jp/entry/K06186)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457154.1_2375_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461615.1_2605_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001203445.1_2772_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001203445.1_2911_1
OG_3171,0.3715170904513171,K00428,"K00428 (cytochrome c peroxidase [EC:1.11.1.5], https://www.genome.jp/entry/K00428)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458119.1_3295_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462720.1_3709_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000724476.1_3873_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000724477.1_4016_1
OG_3957,0.3714741029611158,K05805,"K05805 (CreA protein, https://www.genome.jp/entry/K05805)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458994.1_4100_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463443.1_4433_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000875811.1_4844_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541503.1_4759_1
OG_1007,0.3714669870274051,K07637,"K07637 (two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3], https://www.genome.jp/entry/K07637)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455722.1_1047_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460200.1_1190_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001031689.1_1782_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001031687.1_1297_1
OG_2418,0.3714272308027029,K22025,"K22025 (D-erythronate 2-dehydrogenase [EC:1.1.1.410], https://www.genome.jp/entry/K22025)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457305.1_2516_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461835.1_2823_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001165723.1_2950_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001165741.1_3078_1
OG_4439,0.3713593964083303,K07306,"K07306 (anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3], https://www.genome.jp/entry/K07306)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463170.3_4159_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_077905933.1_4492_1
OG_1399,0.3712742866533955,K26063,"K26063 ((R)-2-hydroxyglutarate dehydrogenase [EC:1.1.-.-], https://www.genome.jp/entry/K26063)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456159.1_1452_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460330.1_1320_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000612899.1_1290_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539894.1_1515_1
OG_3440,0.3712576643126871,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458409.1_3574_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462398.1_3386_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000104086.1_4206_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000104092.1_3689_1
OG_320,0.3712296092549711,K17938,"K17938 (peptide/bleomycin uptake transporter, https://www.genome.jp/entry/K17938)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454971.1_327_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459371.1_364_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000477016.1_2624_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264206.1_464_1
OG_3300,0.3711636234735132,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458263.1_3434_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462564.1_3552_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000761327.1_4041_1,
OG_2878,0.3711467896600131,K05786,"K05786 (chloramphenicol-sensitive protein RarD, https://www.genome.jp/entry/K05786)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457796.1_2990_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462840.1_3829_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000339085.1_3514_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000339081.1_4141_1
OG_2295,0.3711053820409382,K23725,"K23725 (enterobactin C-glucosyltransferase [EC:2.4.1.369], https://www.genome.jp/entry/K23725)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457173.1_2392_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461700.1_2688_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001221113.1_2806_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264362.1_2932_1
OG_1621,0.3711004058385326,K08289,"K08289 (phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21], https://www.genome.jp/entry/K08289)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456451.1_1705_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460840.1_1830_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000173426.1_1043_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000173416.1_2061_1
OG_739,0.3710794111721086,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455413.1_750_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459862.1_854_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000644029.1_2127_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000644018.1_969_1
OG_3065,0.371061676853841,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458010.1_3190_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462920.2_3909_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000828045.1_3747_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000828056.1_4225_1
OG_4221,0.3710323180303949,K09781,"K09781 (uncharacterized protein, https://www.genome.jp/entry/K09781)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460940.1_1930_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_940_2,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_2168_2
OG_936,0.3709939473152686,K02517,"K02517 (Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-], https://www.genome.jp/entry/K02517)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455649.1_975_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460126.1_1116_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000163974.1_1861_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000163973.1_1217_1
OG_161,0.3709817109322062,K01990,"K01990 (ABC-2 type transport system ATP-binding protein, https://www.genome.jp/entry/K01990)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454785.1_165_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459177.1_172_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000150629.1_186_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000150625.1_184_1
OG_1828,0.3709666477872768,K07788,"K07788 (multidrug efflux pump, https://www.genome.jp/entry/K07788)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456673.1_1916_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461072.1_2062_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001197813.1_779_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264323.1_2307_1
OG_867,0.3709350465079543,K03658,"K03658 (DNA helicase IV [EC:5.6.2.4], https://www.genome.jp/entry/K03658)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455573.1_901_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460049.1_1039_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000420526.1_1952_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539652.1_1127_1
OG_4434,0.3708730165136588,,,,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463082.1_4071_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001104436.1_1437_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541293.1_4401_1
OG_275,0.3708535628686744,K06006,"K06006 (periplasmic protein CpxP/Spy, https://www.genome.jp/entry/K06006)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454919.1_281_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459305.1_298_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000788200.1_2680_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000788200.1_332_1
OG_77,0.3708338181817588,K11746,"K11746 (glutathione-regulated potassium-efflux system ancillary protein KefF, https://www.genome.jp/entry/K11746)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454697.1_79_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459090.1_85_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000600696.1_93_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000600710.1_90_1
OG_1385,0.370802432069037,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456145.1_1438_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460346.1_1336_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000697190.1_1307_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000697187.1_1533_1
OG_3848,0.3707655608916771,K03485,"K03485 (LacI family transcriptional regulator, trehalose operon repressor, https://www.genome.jp/entry/K03485)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458873.1_3991_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463315.1_4305_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001181306.1_4701_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264463.1_4623_1
OG_2479,0.3707343084467979,K00048,"K00048 (lactaldehyde reductase [EC:1.1.1.77], https://www.genome.jp/entry/K00048)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457368.1_2577_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461893.1_2881_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000013573.1_3024_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540823.1_3151_1
OG_2484,0.3707101494270568,K02431,"K02431 (L-fucose mutarotase [EC:5.1.3.29], https://www.genome.jp/entry/K02431)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457373.1_2582_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461897.1_2885_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000920848.1_3029_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000920848.1_3156_1
OG_1833,0.3706009517338295,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456679.1_1921_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461077.1_2067_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001778313.1_773_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_023235684.1_2313_1
OG_404,0.3705484533193064,K03320,"K03320 (ammonium transporter, Amt family, https://www.genome.jp/entry/K03320)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455061.1_411_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459459.1_452_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000684912.1_2527_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539331.1_555_1
OG_332,0.3705353752120037,K00891,"K00891 (shikimate kinase [EC:2.7.1.71], https://www.genome.jp/entry/K00891)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454983.1_339_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459383.1_376_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000983569.1_2612_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000983565.1_476_1
OG_405,0.3705328690723771,K10805,"K10805 (acyl-CoA thioesterase II [EC:3.1.2.-], https://www.genome.jp/entry/K10805)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455062.1_412_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459460.1_453_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000084179.1_2526_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000084176.1_556_1
OG_227,0.3705133292987567,K22900,"K22900 (tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-], https://www.genome.jp/entry/K22900)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454852.1_231_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459247.1_242_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000093978.1_260_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539061.1_260_1
OG_3606,0.3704809625249249,K04018,"K04018 (formate-dependent nitrite reductase complex subunit NrfG, https://www.genome.jp/entry/K04018)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458581.1_3742_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463147.1_4136_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000083247.1_4391_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000083231.1_4469_1
OG_2827,0.3704138413357393,K21698,"K21698 (LysR family transcriptional regulator, transcriptional activator for aaeXAB operon, https://www.genome.jp/entry/K21698)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457743.1_2937_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462277.1_3265_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000440300.1_3453_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000440300.1_3562_1
OG_1206,0.3703527972398163,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455943.1_1253_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460502.1_1492_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000864933.1_1522_1,
OG_3955,0.3703247087413749,K15634,"K15634 (2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11], https://www.genome.jp/entry/K15634)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458992.1_4098_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463441.1_4431_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000942359.1_4842_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541502.1_4757_1
OG_496,0.3702811769540035,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455157.1_505_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459572.1_564_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000113603.1_2412_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000113609.1_676_1
OG_3613,0.3702798624217897,K04750,"K04750 (PhnB protein, https://www.genome.jp/entry/K04750)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458587.1_3748_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463153.1_4142_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001131301.1_4398_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001131301.1_4476_1
OG_4114,0.3702535526719506,,,,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459890.1_882_2;b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460009.1_999_1,,
OG_4009,0.37024577694141,K16849,"K16849 (altronate dehydratase small subunit [EC:4.2.1.7], https://www.genome.jp/entry/K16849)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_447100.1_633_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001574029.1_2337_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001574029.1_749_1
OG_3691,0.3702241809243024,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458692.1_3828_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461632.1_2622_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000006337.1_4513_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540650.1_2801_1
OG_491,0.3702141758745786,K11732,"K11732 (phenylalanine-specific permease, https://www.genome.jp/entry/K11732)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455152.1_500_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459560.1_552_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000786293.1_2419_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000786288.1_670_1
OG_1298,0.3701920350289611,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456050.1_1348_1,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001057643.1_1408_1,
OG_3699,0.3701208860175384,K01185,"K01185 (lysozyme [EC:3.2.1.17], https://www.genome.jp/entry/K01185)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458702.1_3838_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461643.3_2633_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001097942.1_4524_1,
OG_1585,0.3701087048910633,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456379.1_1647_1,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001685627.1_1980_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540654.1_2807_1
OG_1178,0.3700972058618132,K11738,"K11738 (L-asparagine permease, https://www.genome.jp/entry/K11738)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455912.1_1225_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460543.1_1533_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000857112.1_1563_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000857112.1_1729_1
OG_2787,0.370072893135502,K06958,"K06958 (RNase adapter protein RapZ, https://www.genome.jp/entry/K06958)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457702.1_2895_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462233.1_3221_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000243746.1_3408_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000243749.1_3516_1
OG_1896,0.3700399937602794,K01070,"K01070 (S-formylglutathione hydrolase [EC:3.1.2.12], https://www.genome.jp/entry/K01070)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456753.1_1986_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461139.2_2129_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000425481.1_695_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_2392_2
OG_978,0.3699595226462524,K00943,"K00943 (dTMP kinase [EC:2.7.4.9], https://www.genome.jp/entry/K00943)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455693.1_1018_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460170.1_1160_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000535399.1_1813_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000535396.1_1266_1
